keyword	tag	ent_type	parent
ReferencedImageEvidenceSequence	(0008,9092)	attribute	x_ray_3d_image
ReferencedImageRealWorldValueMappingSequence	(0040,9094)	attribute	real_world_value_mapping
ReferencedImageSequence	(0008,1140)	attribute	graphic_annotation_sequence
ReferencedImageSequence	(0008,1140)	attribute	fiducial_set_sequence
ReferencedImageSequence	(0008,1140)	attribute	graphic_coordinates_data_sequence
ReferencedImageSequence	(0008,1140)	attribute	advanced_blending_sequence
ReferencedImageSequence	(0008,1140)	attribute	microscopy_bulk_simple_annotations
ReferencedImageSequence	(0008,1140)	attribute	vl_image
ReferencedImageSequence	(0008,1140)	attribute	volume_cropping_sequence
ReferencedImageSequence	(0008,1140)	attribute	visual_evaluation_test_sequence
ReferencedImageSequence	(0008,1140)	attribute	x_ray_image
ReferencedImageSequence	(0008,1140)	attribute	referenced_image
ReferencedImageSequence	(0008,1140)	attribute	performed_series_sequence
ReferencedImageSequence	(0008,1140)	attribute	encapsulated_document
ReferencedImageSequence	(0008,1140)	attribute	registration_sequence
ReferencedImageSequence	(0008,1140)	attribute	multi-frame_presentation_sequence
ReferencedImageSequence	(0008,1140)	attribute	referenced_series_sequence
ReferencedImageSequence	(0008,1140)	attribute	plan_overview_sequence
ReferencedImageSequence	(0008,1140)	attribute	referenced_series_sequence
ReferencedImageSequence	(0008,1140)	attribute	softcopy_voi_lut_sequence
ReferencedImageSequence	(0008,1140)	attribute	general_reference
ReferencedImageSequence	(0008,1140)	attribute	softcopy_voi_lut_sequence
ReferencedImageSequence	(0008,1140)	attribute	deformable_registration_sequence
ReferencedImageSequence	(0008,1140)	attribute	frame_display_shutter_sequence
ReferencedImageSequence	(0008,1140)	attribute	displayed_area_selection_sequence
ReferencedImageSequence	(0008,1140)	attribute	referenced_image_real_world_value_mapping_sequence
ReferencedImageSequence	(0008,1140)	attribute	structured_display_image_box_sequence
ReferencedImageSequence	(0008,1140)	attribute	enhanced_us_image
ReferencedImageSequence	(0008,1140)	attribute	mask_subtraction_sequence
ReferencedImageSequence	(0008,1140)	attribute	volumetric_presentation_input_set_sequence
ReferencedPatientSequence	(0008,1120)	attribute	performed_procedure_step_relationship
ReferencedPatientSequence	(0008,1120)	attribute	visit_relationship
ReferencedPatientSequence	(0008,1120)	attribute	patient
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	parametric_map_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	visual_field_static_perimetry_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	autorefraction_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	enhanced_mammography_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	sr_document_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	intravascular_oct_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	dx_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	xa_xrf_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	tractography_results_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	ophthalmic_tomography_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	keratometry_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	ct_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	instance_availability_notification
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	optical_surface_scanner_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	key_object_document_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	ophthalmic_axial_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	microscopy_bulk_simple_annotations_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	segmentation_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	enhanced_pet_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	visual_acuity_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	enhanced_us_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	enhanced_rt_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	ophthalmic_thickness_map_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	encapsulated_document_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	ophthalmic_tomography_b_scan_volume_analysis_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	lensometry_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	ophthalmic_tomography_en_face_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	mr_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	subjective_refraction_measurements_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	enhanced_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	intraocular_lens_calculations_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	whole_slide_microscopy_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	rt_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	corneal_topography_map_series
ReferencedPerformedProcedureStepSequence	(0008,1111)	attribute	general_series
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_beams_delivery_instruction
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_general_treatment_record
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_image
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_dose
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_general_plan
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_brachy_application_setup_delivery_instruction
ReferencedRTPlanSequence	(300C,0002)	attribute	rt_general_machine_verification
ReferencedRawDataSequence	(0008,9121)	attribute	hierarchical_evidence_reference
ReferencedRawDataSequence	(0008,9121)	attribute	enhanced_us_image
ReferencedRequestSequence	(0040,A370)	attribute	key_object_document
ReferencedRequestSequence	(0040,A370)	attribute	sr_document_general
ReferencedRequestSequence	(0040,A370)	attribute	unified_procedure_step_relationship
ReferencedSOPClassUID	(0008,1150)	attribute	reconstruction_protocol_element_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	referenced_performed_procedure_step_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	pertinent_documents_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	storage_protocol_element_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	referenced_defined_protocol_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	referenced_performed_protocol_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	reconstruction_protocol_element_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	ophthalmic_axial_measurements_quality_image_sop_instance_reference
ReferencedSOPClassUID	(0008,1150)	attribute	referenced_sop_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	sop_instance_reference
ReferencedSOPClassUID	(0008,1150)	attribute	pertinent_documents_sequence
ReferencedSOPClassUID	(0008,1150)	attribute	storage
ReferencedSOPInstanceUID	(0008,1155)	attribute	reconstruction_protocol_element_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	referenced_performed_procedure_step_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	pertinent_documents_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	storage_protocol_element_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	referenced_defined_protocol_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	referenced_performed_protocol_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	reconstruction_protocol_element_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	ophthalmic_axial_measurements_quality_image_sop_instance_reference
ReferencedSOPInstanceUID	(0008,1155)	attribute	referenced_sop_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	sop_instance_reference
ReferencedSOPInstanceUID	(0008,1155)	attribute	pertinent_documents_sequence
ReferencedSOPInstanceUID	(0008,1155)	attribute	referenced_surface_mesh_identification_sequence
ReferencedSOPInstanceUIDInFile			
ReferencedSeriesSequence	(0008,1115)	attribute	instance_availability_notification
ReferencedSeriesSequence	(0008,1115)	attribute	hierarchical_sop_instance_reference
ReferencedSeriesSequence	(0008,1115)	attribute	presentation_state_relationship
ReferencedSeriesSequence	(0008,1115)	attribute	referenced_study_sequence
ReferencedSeriesSequence	(0008,1115)	attribute	contributing_sop_instances_reference_sequence
ReferencedSeriesSequence	(0008,1115)	attribute	common_instance_reference
ReferencedSeriesSequence	(0008,1115)	attribute	series_and_instance_reference
ReferencedStructureSetSequence	(300C,0060)	attribute	plan_overview_sequence
ReferencedStructureSetSequence	(300C,0060)	attribute	rt_general_plan
ReferencedStructureSetSequence	(300C,0060)	attribute	rt_dvh
ReferencedStudySequence	(0008,1110)	attribute	referenced_request_sequence
ReferencedStudySequence	(0008,1110)	attribute	request
ReferencedStudySequence	(0008,1110)	attribute	requested_procedure
ReferencedStudySequence	(0008,1110)	attribute	general_study
ReferencedStudySequence	(0008,1110)	attribute	patient_relationship
ReferencedStudySequence	(0008,1110)	attribute	scheduled_step_attributes_sequence
ReferencedStudySequence	(0008,1110)	attribute	related_information_entities
ReferencedStudySequence	(0008,1110)	attribute	visit_relationship
ReferringPhysicianAddress	(0008,0092)	attribute	visit_admission
ReferringPhysicianName	(0008,0090)	attribute	imaging_service_request
ReferringPhysicianName	(0008,0090)	attribute	general_study
ReferringPhysicianName	(0008,0090)	attribute	visit_admission
ReferringPhysicianName	(0008,0090)	attribute	referenced_request_sequence
ReferringPhysicianTelephoneNumbers	(0008,0094)	attribute	visit_admission
RelatedFrameOfReferenceUID			
RelatedSeriesSequence	(0008,1250)	attribute	enhanced_pet_series
RelatedSeriesSequence	(0008,1250)	attribute	general_series
RelativeOpacity	(0070,0403)	attribute	presentation_state_blending
RelativeOpacity	(0070,0403)	attribute	blending_display_sequence
RelativeXRayExposure	(0018,1405)	attribute	per_projection_acquisition_sequence
RelativeXRayExposure	(0018,1405)	attribute	x-ray_acquisition_dose_sequence
RelativeXRayExposure	(0018,1405)	attribute	x_ray_acquisition_dose
RelativeXRayExposure	(0018,1405)	attribute	cr_image
RepetitionTime	(0018,0080)	attribute	mr_timing_and_related_parameters_sequence
RepetitionTime	(0018,0080)	attribute	mr_image
RepresentativeFrameNumber	(0028,6010)	attribute	frame_pointers
RepresentativeFrameNumber	(0028,6010)	attribute	multi_frame_functional_groups
ReprojectionMethod	(0054,1004)	attribute	pet_series
RequestAttributesSequence	(0040,0275)	attribute	mammography_series
RequestAttributesSequence	(0040,0275)	attribute	visual_field_static_perimetry_measurements_series
RequestAttributesSequence	(0040,0275)	attribute	enhanced_mammography_series
RequestAttributesSequence	(0040,0275)	attribute	encapsulated_document_series
RequestAttributesSequence	(0040,0275)	attribute	rt_series
RequestAttributesSequence	(0040,0275)	attribute	general_series
RequestedContrastAgent	(0032,1070)	attribute	scheduled_procedure_step_sequence
RequestedProcedureCodeSequence	(0032,1064)	attribute	referenced_request_sequence
RequestedProcedureCodeSequence	(0032,1064)	attribute	request
RequestedProcedureCodeSequence	(0032,1064)	attribute	requested_procedure
RequestedProcedureCodeSequence	(0032,1064)	attribute	scheduled_step_attributes_sequence
RequestedProcedureCodeSequence	(0032,1064)	attribute	referenced_request_sequence
RequestedProcedureCodeSequence	(0032,1064)	attribute	referenced_request_sequence
RequestedProcedureComments	(0040,1400)	attribute	requested_procedure
RequestedProcedureComments	(0040,1400)	attribute	referenced_request_sequence
RequestedProcedureDescription	(0032,1060)	attribute	referenced_request_sequence
RequestedProcedureDescription	(0032,1060)	attribute	request
RequestedProcedureDescription	(0032,1060)	attribute	requested_procedure
RequestedProcedureDescription	(0032,1060)	attribute	scheduled_step_attributes_sequence
RequestedProcedureDescription	(0032,1060)	attribute	referenced_request_sequence
RequestedProcedureID	(0040,1001)	attribute	referenced_request_sequence
RequestedProcedureID	(0040,1001)	attribute	request
RequestedProcedureID	(0040,1001)	attribute	requested_procedure
RequestedProcedureID	(0040,1001)	attribute	scheduled_step_attributes_sequence
RequestedProcedureID	(0040,1001)	attribute	referenced_request_sequence
RequestedProcedurePriority	(0040,1003)	attribute	requested_procedure
RescaleIntercept	(0028,1052)	attribute	whole_slide_microscopy_image
RescaleIntercept	(0028,1052)	attribute	ct_image
RescaleIntercept	(0028,1052)	attribute	pixel_value_transformation_sequence
RescaleIntercept	(0028,1052)	attribute	modality_lut
RescaleIntercept	(0028,1052)	attribute	pet_image
RescaleIntercept	(0028,1052)	attribute	dx_image
RescaleIntercept	(0028,1052)	attribute	sc_multi_frame_image
RescaleIntercept	(0028,1052)	attribute	enhanced_us_image
RescaleSlope	(0028,1053)	attribute	whole_slide_microscopy_image
RescaleSlope	(0028,1053)	attribute	ct_image
RescaleSlope	(0028,1053)	attribute	pixel_value_transformation_sequence
RescaleSlope	(0028,1053)	attribute	modality_lut
RescaleSlope	(0028,1053)	attribute	pet_image
RescaleSlope	(0028,1053)	attribute	dx_image
RescaleSlope	(0028,1053)	attribute	sc_multi_frame_image
RescaleSlope	(0028,1053)	attribute	enhanced_us_image
RescaleType	(0028,1054)	attribute	ct_image
RescaleType	(0028,1054)	attribute	pixel_value_transformation_sequence
RescaleType	(0028,1054)	attribute	pixel_value_transformation_sequence
RescaleType	(0028,1054)	attribute	modality_lut
RescaleType	(0028,1054)	attribute	dx_image
RescaleType	(0028,1054)	attribute	sc_multi_frame_image
ResonantNucleus	(0018,9100)	attribute	mr_image_and_spectroscopy_instance
RespiratoryIntervalTime	(0020,9254)	attribute	respiratory_synchronization_sequence
RespiratoryMotionCompensationTechnique	(0018,9170)	attribute	motion_synchronization_sequence
RespiratoryMotionCompensationTechnique	(0018,9170)	attribute	respiratory_synchronization
RespiratoryMotionCompensationTechnique	(0018,9170)	attribute	ct_x-ray_details_sequence
RespiratorySignalSource	(0018,9171)	attribute	motion_synchronization_sequence
RespiratorySignalSource	(0018,9171)	attribute	respiratory_synchronization
RespiratorySignalSource	(0018,9171)	attribute	ct_x-ray_details_sequence
RespiratoryTriggerDelayThreshold	(0020,9256)	attribute	respiratory_synchronization
RespiratoryTriggerDelayThreshold	(0020,9256)	attribute	ct_x-ray_details_sequence
ResponsibleOrganization	(0010,2299)	attribute	patient_demographic
ResponsibleOrganization	(0010,2299)	attribute	patient
RetrieveAETitle	(0008,0054)	attribute	storage_commitment
RetrieveAETitle	(0008,0054)	attribute	referenced_sop_sequence
RetrieveAETitle	(0008,0054)	attribute	referenced_sop_sequence
RetrieveAETitle	(0008,0054)	attribute	dicom_retrieval_sequence
RetrieveAETitle	(0008,0054)	attribute	hierarchical_series_reference
RetrieveAETitle	(0008,0054)	attribute	performed_series_sequence
ReviewDate	(300E,0004)	attribute	approval
ReviewTime	(300E,0005)	attribute	approval
RevolutionTime	(0018,9305)	attribute	ct_image
RevolutionTime	(0018,9305)	attribute	pet_detector_motion_details_sequence
RevolutionTime	(0018,9305)	attribute	ct_acquisition_details_sequence
RevolutionTime	(0018,9305)	attribute	acquisition_protocol_element_sequence
RevolutionTime	(0018,9305)	attribute	tomotherapeutic_beam
RotationDirection	(0018,1140)	attribute	ct_image
RotationDirection	(0018,1140)	attribute	rotation_information_sequence
RotationDirection	(0018,1140)	attribute	pet_detector_motion_details_sequence
RotationDirection	(0018,1140)	attribute	ct_acquisition_details_sequence
RotationInformationSequence	(0054,0052)	attribute	nm_tomo_acquisition
RotationVector	(0054,0050)	attribute	nm_multi_frame
RouteOfAdmissions	(0038,0016)	attribute	visit_admission
Rows	(0028,0010)	attribute	double_floating_point_image_pixel
Rows	(0028,0010)	attribute	reconstruction_protocol_element_sequence
Rows	(0028,0010)	attribute	contributing_image_sources
Rows	(0028,0010)	attribute	image_pixel_description
Rows	(0028,0010)	attribute	floating_point_image_pixel
Rows	(0028,0010)	attribute	basic_grayscale_image_sequence
Rows	(0028,0010)	attribute	basic_color_image_sequence
Rows	(0028,0010)	attribute	source_pixel_planes_characteristics_sequence
Rows	(0028,0010)	attribute	mr_spectroscopy_data
Rows	(0028,0010)	attribute	supported_image_display_formats_sequence
Rows	(0028,0010)	attribute	xa_plane_details_sequence
SAR	(0018,1316)	attribute	mr_image
SOPClassUID	(0008,0016)	attribute	sop_common
SOPInstanceUID	(0008,0018)	attribute	sop_common
SamplesPerPixel	(0028,0002)	attribute	whole_slide_microscopy_image
SamplesPerPixel	(0028,0002)	attribute	double_floating_point_image_pixel
SamplesPerPixel	(0028,0002)	attribute	ct_image
SamplesPerPixel	(0028,0002)	attribute	enhanced_mr_image
SamplesPerPixel	(0028,0002)	attribute	ophthalmic_optical_coherence_tomography_b_scan_volume_analysis_image
SamplesPerPixel	(0028,0002)	attribute	enhanced_pet_image
SamplesPerPixel	(0028,0002)	attribute	image_pixel_description
SamplesPerPixel	(0028,0002)	attribute	floating_point_image_pixel
SamplesPerPixel	(0028,0002)	attribute	vl_image
SamplesPerPixel	(0028,0002)	attribute	enhanced_ct_image
SamplesPerPixel	(0028,0002)	attribute	segmentation_image
SamplesPerPixel	(0028,0002)	attribute	basic_grayscale_image_sequence
SamplesPerPixel	(0028,0002)	attribute	basic_color_image_sequence
SamplesPerPixel	(0028,0002)	attribute	parametric_map_image
SamplesPerPixel	(0028,0002)	attribute	x_ray_image
SamplesPerPixel	(0028,0002)	attribute	corneal_topography_map_image
SamplesPerPixel	(0028,0002)	attribute	intravascular_oct_image
SamplesPerPixel	(0028,0002)	attribute	rt_image
SamplesPerPixel	(0028,0002)	attribute	pet_image
SamplesPerPixel	(0028,0002)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
SamplesPerPixel	(0028,0002)	attribute	rt_dose
SamplesPerPixel	(0028,0002)	attribute	us_image
SamplesPerPixel	(0028,0002)	attribute	dx_image
SamplesPerPixel	(0028,0002)	attribute	ophthalmic_photography_image
SamplesPerPixel	(0028,0002)	attribute	mr_image
SamplesPerPixel	(0028,0002)	attribute	ophthalmic_thickness_map
SamplesPerPixel	(0028,0002)	attribute	nm_image_pixel
SamplesPerPixel	(0028,0002)	attribute	enhanced_us_image
SamplesPerPixel	(0028,0002)	attribute	enhanced_mammography_image
SamplesPerPixel	(0028,0002)	attribute	x_ray_3d_image
SamplesPerPixel	(0028,0002)	attribute	ophthalmic_tomography_image
SaturationRecovery	(0018,9024)	attribute	mr_pulse_sequence
ScanArc	(0018,1143)	attribute	rotation_information_sequence
ScanLength	(0018,1302)	attribute	nm_image
ScanOptions	(0018,0022)	attribute	ct_image
ScanOptions	(0018,0022)	attribute	x_ray_image
ScanOptions	(0018,0022)	attribute	mr_image
ScanOptions	(0018,0022)	attribute	acquisition_protocol_element_sequence
ScanVelocity	(0018,1300)	attribute	nm_image
ScanningSequence	(0018,0020)	attribute	mr_image
ScatterCorrected	(0018,9760)	attribute	enhanced_pet_corrections
ScatterCorrectionMethod	(0054,1105)	attribute	enhanced_pet_corrections
ScatterCorrectionMethod	(0054,1105)	attribute	pet_series
ScatterFractionFactor	(0054,1323)	attribute	pet_image
ScatterFractionFactor	(0054,1323)	attribute	pet_frame_correction_factors_sequence
ScheduledProcedureStepDescription	(0040,0007)	attribute	request
ScheduledProcedureStepDescription	(0040,0007)	attribute	scheduled_procedure_step_sequence
ScheduledProcedureStepDescription	(0040,0007)	attribute	scheduled_step_attributes_sequence
ScheduledProcedureStepEndDate	(0040,0004)	attribute	scheduled_procedure_step_sequence
ScheduledProcedureStepEndTime	(0040,0005)	attribute	scheduled_procedure_step_sequence
ScheduledProcedureStepID	(0040,0009)	attribute	request
ScheduledProcedureStepID	(0040,0009)	attribute	scheduled_procedure_step_sequence
ScheduledProcedureStepID	(0040,0009)	attribute	scheduled_step_attributes_sequence
ScheduledProcedureStepStartDate	(0040,0002)	attribute	scheduled_procedure_step_sequence
ScheduledProcedureStepStartTime	(0040,0003)	attribute	scheduled_procedure_step_sequence
ScheduledProtocolCodeSequence	(0040,0008)	attribute	request
ScheduledProtocolCodeSequence	(0040,0008)	attribute	scheduled_procedure_step_sequence
ScheduledProtocolCodeSequence	(0040,0008)	attribute	scheduled_step_attributes_sequence
ScheduledStationName	(0040,0010)	attribute	scheduled_procedure_step_sequence
ScheduledStudyLocation			
ScheduledStudyLocationAETitle			
ScheduledStudyStartDate			
ScheduledStudyStartTime			
SecondaryCaptureDeviceID	(0018,1010)	attribute	sc_equipment
SecondaryCaptureDeviceManufacturer	(0018,1016)	attribute	sc_equipment
SecondaryCaptureDeviceManufacturerModelName	(0018,1018)	attribute	sc_equipment
SecondaryCaptureDeviceSoftwareVersions	(0018,1019)	attribute	sc_equipment
SecondaryCountsAccumulated	(0054,1311)	attribute	pet_image
SecondaryCountsType	(0054,1220)	attribute	pet_series
SegmentSequence	(0062,0002)	attribute	segmentation_image
SegmentSequence	(0062,0002)	attribute	surface_segmentation
SegmentationFractionalType	(0062,0010)	attribute	segmentation_image
SegmentationType	(0062,0001)	attribute	segmentation_image
SegmentedKSpaceTraversal	(0018,9033)	attribute	mr_pulse_sequence
SegmentedKSpaceTraversal	(0018,9033)	attribute	mr_spectroscopy_pulse_sequence
Sensitivity	(0018,6000)	attribute	digital_x_ray_detector
Sensitivity	(0018,6000)	attribute	cr_image
SensitivityCalibrated	(0018,9767)	attribute	enhanced_pet_corrections
SequenceName	(0018,0024)	attribute	mr_image
SequenceOfUltrasoundRegions	(0018,6011)	attribute	us_region_calibration
SequenceVariant	(0018,0021)	attribute	mr_image
SeriesDate	(0008,0021)	attribute	sr_document_series
SeriesDate	(0008,0021)	attribute	key_object_document_series
SeriesDate	(0008,0021)	attribute	enhanced_rt_series
SeriesDate	(0008,0021)	attribute	encapsulated_document_series
SeriesDate	(0008,0021)	attribute	rt_series
SeriesDate	(0008,0021)	attribute	general_series
SeriesDate	(0008,0021)	attribute	pet_series
SeriesDescription	(0008,103E)	attribute	sr_document_series
SeriesDescription	(0008,103E)	attribute	key_object_document_series
SeriesDescription	(0008,103E)	attribute	performed_series_sequence
SeriesDescription	(0008,103E)	attribute	encapsulated_document_series
SeriesDescription	(0008,103E)	attribute	rt_series
SeriesDescription	(0008,103E)	attribute	general_series
SeriesInStudy			
SeriesInstanceUID	(0020,000E)	attribute	rt_referenced_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	advanced_blending_sequence
SeriesInstanceUID	(0020,000E)	attribute	sr_document_series
SeriesInstanceUID	(0020,000E)	attribute	referenced_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	key_object_document_series
SeriesInstanceUID	(0020,000E)	attribute	referenced_instances_and_access
SeriesInstanceUID	(0020,000E)	attribute	hierarchical_series_reference
SeriesInstanceUID	(0020,000E)	attribute	performed_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	referenced_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	related_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	referenced_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	referenced_series_sequence
SeriesInstanceUID	(0020,000E)	attribute	encapsulated_document_series
SeriesInstanceUID	(0020,000E)	attribute	rt_series
SeriesInstanceUID	(0020,000E)	attribute	general_series
SeriesNumber	(0020,0011)	attribute	parametric_map_series
SeriesNumber	(0020,0011)	attribute	sr_document_series
SeriesNumber	(0020,0011)	attribute	intravascular_oct_series
SeriesNumber	(0020,0011)	attribute	xa_xrf_series
SeriesNumber	(0020,0011)	attribute	tractography_results_series
SeriesNumber	(0020,0011)	attribute	ophthalmic_tomography_series
SeriesNumber	(0020,0011)	attribute	key_object_document_series
SeriesNumber	(0020,0011)	attribute	microscopy_bulk_simple_annotations_series
SeriesNumber	(0020,0011)	attribute	segmentation_series
SeriesNumber	(0020,0011)	attribute	referenced_series_sequence
SeriesNumber	(0020,0011)	attribute	enhanced_rt_series
SeriesNumber	(0020,0011)	attribute	encapsulated_document_series
SeriesNumber	(0020,0011)	attribute	ophthalmic_tomography_b_scan_volume_analysis_series
SeriesNumber	(0020,0011)	attribute	ophthalmic_tomography_en_face_series
SeriesNumber	(0020,0011)	attribute	enhanced_series
SeriesNumber	(0020,0011)	attribute	rt_series
SeriesNumber	(0020,0011)	attribute	general_series
SeriesTime	(0008,0031)	attribute	sr_document_series
SeriesTime	(0008,0031)	attribute	key_object_document_series
SeriesTime	(0008,0031)	attribute	enhanced_rt_series
SeriesTime	(0008,0031)	attribute	encapsulated_document_series
SeriesTime	(0008,0031)	attribute	rt_series
SeriesTime	(0008,0031)	attribute	general_series
SeriesTime	(0008,0031)	attribute	pet_series
SeriesType	(0054,1000)	attribute	pet_series
SharedFunctionalGroupsSequence	(5200,9229)	attribute	multi_frame_functional_groups
SharedFunctionalGroupsSequence	(5200,9229)	attribute	real_time_acquisition
ShutterLeftVerticalEdge	(0018,1602)	attribute	display_shutter
ShutterLowerHorizontalEdge	(0018,1608)	attribute	display_shutter
ShutterPresentationValue	(0018,1622)	attribute	presentation_state_shutter
ShutterPresentationValue	(0018,1622)	attribute	bitmap_display_shutter
ShutterPresentationValue	(0018,1622)	attribute	display_shutter
ShutterRightVerticalEdge	(0018,1604)	attribute	display_shutter
ShutterShape	(0018,1600)	attribute	bitmap_display_shutter
ShutterShape	(0018,1600)	attribute	display_shutter
ShutterUpperHorizontalEdge	(0018,1606)	attribute	display_shutter
SingleCollimationWidth	(0018,9306)	attribute	ct_image
SingleCollimationWidth	(0018,9306)	attribute	ct_acquisition_details_sequence
SingleCollimationWidth	(0018,9306)	attribute	acquisition_protocol_element_sequence
SkipBeats	(0018,1086)	attribute	nm_multi_gated_acquisition
SkipBeats	(0018,1086)	attribute	cardiac_synchronization
SkipBeats	(0018,1086)	attribute	ct_x-ray_details_sequence
SkipBeats	(0018,1086)	attribute	mr_image
SkipBeats	(0018,1086)	attribute	pet_multi_gated_acquisition
SliceLocation	(0020,1041)	attribute	image_plane
SliceLocation	(0020,1041)	attribute	nm_reconstruction
SliceProgressionDirection	(0054,0500)	attribute	mandatory_view_and_slice_progression_direction
SliceProgressionDirection	(0054,0500)	attribute	nm_reconstruction
SliceProgressionDirection	(0054,0500)	attribute	optional_view_and_slice_progression_direction
SliceSensitivityFactor	(0054,1320)	attribute	pet_image
SliceSensitivityFactor	(0054,1320)	attribute	pet_frame_correction_factors_sequence
SliceThickness	(0018,0050)	attribute	reconstruction_protocol_element_sequence
SliceThickness	(0018,0050)	attribute	reconstruction_protocol_element_sequence
SliceThickness	(0018,0050)	attribute	pixel_measures_sequence
SliceThickness	(0018,0050)	attribute	image_plane
SliceThickness	(0018,0050)	attribute	nm_reconstruction
SliceVector	(0054,0080)	attribute	nm_multi_frame
SmallestImagePixelValue	(0028,0106)	attribute	image_pixel_description
SmallestPixelValueInSeries	(0028,0108)	attribute	general_series
SmallestValidPixelValue			
SmokingStatus	(0010,21A0)	attribute	patient_medical
SmokingStatus	(0010,21A0)	attribute	patient_study
SoftTissueThermalIndex	(0018,5027)	attribute	us_image
SoftTissueThermalIndex	(0018,5027)	attribute	enhanced_us_image
SoftcopyVOILUTSequence	(0028,3110)	attribute	softcopy_voi_lut
SoftcopyVOILUTSequence	(0028,3110)	attribute	blending_sequence
SoftwareVersions	(0018,1020)	attribute	enhanced_general_equipment
SoftwareVersions	(0018,1020)	attribute	model_specification_sequence
SoftwareVersions	(0018,1020)	attribute	contributing_equipment_sequence
SoftwareVersions	(0018,1020)	attribute	general_contributing_sources
SoftwareVersions	(0018,1020)	attribute	device_identification
SoftwareVersions	(0018,1020)	attribute	identified_person_or_device
SoftwareVersions	(0018,1020)	attribute	general_equipment
SoftwareVersions	(0018,1020)	attribute	printer
SourceApplicationEntityTitle			
SourceImageSequence	(0008,2112)	attribute	corneal_topography_map_analysis
SourceImageSequence	(0008,2112)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
SourceImageSequence	(0008,2112)	attribute	derivation_image_sequence
